OrderDate,OrderNumber,cancelFlag
11/7/2016,SO57576,
11/7/2016,SO57563,
11/7/2016,SO57563,
11/7/2016,SO57564,
11/7/2016,SO57564,
11/7/2016,SO57564,
11/7/2016,SO57543,
11/7/2016,SO57543,
11/7/2016,SO57591,
11/7/2016,SO57591,
11/7/2016,SO57581,
11/7/2016,SO57581,
11/7/2016,SO57581,
11/7/2016,SO57586,
11/7/2016,SO57586,
11/7/2016,SO57586,
11/7/2016,SO57583,
11/7/2016,SO57583,
11/7/2016,SO57583,
11/7/2016,SO57583,
11/7/2016,SO57542,
11/7/2016,SO57542,
11/7/2016,SO57542,
11/7/2016,SO57539,
11/7/2016,SO57539,
11/7/2016,SO57582,
11/7/2016,SO57582,
11/7/2016,SO57582,
11/7/2016,SO57538,
11/7/2016,SO57538,
11/7/2016,SO57538,
11/7/2016,SO57590,
11/7/2016,SO57590,
11/7/2016,SO57590,
11/7/2016,SO57566,
11/7/2016,SO57566,
11/7/2016,SO57566,
11/7/2016,SO57575,
11/7/2016,SO57565,
11/7/2016,SO57565,
11/7/2016,SO57574,
11/7/2016,SO57574,
11/7/2016,SO57569,
11/7/2016,SO57569,
11/7/2016,SO57569,
11/7/2016,SO57569,
11/7/2016,SO57554,
11/7/2016,SO57554,
11/7/2016,SO57554,
11/7/2016,SO57555,
11/7/2016,SO57555,
11/7/2016,SO57545,
11/7/2016,SO57585,
11/7/2016,SO57585,
11/7/2016,SO57585,
11/7/2016,SO57585,
11/7/2016,SO57585,
11/7/2016,SO57544,
11/7/2016,SO57544,
11/7/2016,SO57534,
11/7/2016,SO57534,
11/7/2016,SO57546,
11/7/2016,SO57546,
11/7/2016,SO57570,
11/7/2016,SO57570,
11/7/2016,SO57570,
11/7/2016,SO57567,
11/7/2016,SO57567,
11/7/2016,SO57567,
11/7/2016,SO57567,
11/7/2016,SO57558,
11/7/2016,SO57558,
11/7/2016,SO57537,
11/7/2016,SO57537,
11/7/2016,SO57537,
11/7/2016,SO57537,
11/7/2016,SO57578,
11/7/2016,SO57589,
11/7/2016,SO57589,
11/7/2016,SO57568,
11/7/2016,SO57568,
11/7/2016,SO57568,
11/7/2016,SO57568,
11/7/2016,SO57568,
11/7/2016,SO57536,
11/7/2016,SO57536,
11/7/2016,SO57536,
11/7/2016,SO57573,
11/7/2016,SO57571,
11/7/2016,SO57571,
11/7/2016,SO57571,
11/7/2016,SO57533,
11/7/2016,SO57533,
11/7/2016,SO57552,
11/7/2016,SO57552,
11/7/2016,SO57552,
11/7/2016,SO57579,
11/7/2016,SO57579,
11/7/2016,SO57579,
11/7/2016,SO57580,
11/7/2016,SO57540,
11/7/2016,SO57547,
11/7/2016,SO57547,
11/7/2016,SO57547,
11/7/2016,SO57556,
11/7/2016,SO57541,
11/7/2016,SO57541,
11/7/2016,SO57562,
11/7/2016,SO57562,
11/7/2016,SO57559,
11/7/2016,SO57559,
11/7/2016,SO57553,
11/7/2016,SO57577,
11/7/2016,SO57577,
11/7/2016,SO57577,
11/7/2016,SO57584,
11/7/2016,SO57584,
11/7/2016,SO57557,
11/7/2016,SO57557,
11/7/2016,SO57588,
11/7/2016,SO57588,
11/8/2016,SO57615,
11/8/2016,SO57615,
11/8/2016,SO57621,
11/8/2016,SO57621,
11/8/2016,SO57624,
11/8/2016,SO57600,
11/8/2016,SO57600,
11/8/2016,SO57600,
11/8/2016,SO57600,
11/8/2016,SO57611,
11/8/2016,SO57611,
11/8/2016,SO57610,
11/8/2016,SO57594,
11/8/2016,SO57594,
11/8/2016,SO57594,
11/8/2016,SO57616,
11/8/2016,SO57616,
11/8/2016,SO57612,
11/8/2016,SO57612,
11/8/2016,SO57608,
11/8/2016,SO57608,
11/8/2016,SO57608,
11/8/2016,SO57608,
11/8/2016,SO57629,
11/8/2016,SO57629,
11/8/2016,SO57629,
11/8/2016,SO57602,
11/8/2016,SO57602,
11/8/2016,SO57602,
11/8/2016,SO57602,
11/8/2016,SO57619,
11/8/2016,SO57619,
11/8/2016,SO57593,
11/8/2016,SO57593,
11/8/2016,SO57598,
11/8/2016,SO57598,
11/8/2016,SO57605,
11/8/2016,SO57605,
11/8/2016,SO57605,
11/8/2016,SO57601,
11/8/2016,SO57601,
11/8/2016,SO57601,
11/8/2016,SO57603,
11/8/2016,SO57603,
11/8/2016,SO57603,
11/8/2016,SO57603,
11/8/2016,SO57604,
11/8/2016,SO57604,
11/8/2016,SO57604,
11/8/2016,SO57604,
11/8/2016,SO57633,
11/8/2016,SO57633,
11/8/2016,SO57606,
11/8/2016,SO57606,
11/8/2016,SO57609,
11/8/2016,SO57599,
11/8/2016,SO57599,
11/8/2016,SO57599,
11/8/2016,SO57596,
11/8/2016,SO57596,
11/8/2016,SO57596,
11/8/2016,SO57627,
11/8/2016,SO57625,
11/8/2016,SO57607,
11/8/2016,SO57607,
11/8/2016,SO57597,
11/8/2016,SO57597,
11/8/2016,SO57618,
11/8/2016,SO57618,
11/8/2016,SO57613,
11/8/2016,SO57613,
11/8/2016,SO57613,
11/8/2016,SO57614,
11/8/2016,SO57630,
11/8/2016,SO57630,
11/8/2016,SO57630,
11/8/2016,SO57630,
11/8/2016,SO57622,
11/8/2016,SO57622,
11/8/2016,SO57622,
11/8/2016,SO57626,
11/8/2016,SO57626,
11/8/2016,SO57632,
11/8/2016,SO57632,
11/8/2016,SO57632,
11/8/2016,SO57632,
11/8/2016,SO57628,
11/8/2016,SO57628,
11/8/2016,SO57628,
11/8/2016,SO57595,
11/8/2016,SO57595,
11/8/2016,SO57595,
11/8/2016,SO57623,
11/8/2016,SO57623,
11/8/2016,SO57620,
11/8/2016,SO57620,
11/8/2016,SO57620,
11/8/2016,SO57631,
11/8/2016,SO57631,
11/8/2016,SO57631,
11/8/2016,SO57631,
11/9/2016,SO57661,
11/9/2016,SO57664,
11/9/2016,SO57664,
11/9/2016,SO57664,
11/9/2016,SO57664,
11/9/2016,SO57673,
11/9/2016,SO57673,
11/9/2016,SO57673,
11/9/2016,SO57673,
11/9/2016,SO57681,
11/9/2016,SO57681,
11/9/2016,SO57681,
11/9/2016,SO57681,
11/9/2016,SO57688,
11/9/2016,SO57688,
11/9/2016,SO57649,
11/9/2016,SO57649,
11/9/2016,SO57649,
11/9/2016,SO57652,
11/9/2016,SO57652,
11/9/2016,SO57679,
11/9/2016,SO57679,
11/9/2016,SO57679,
11/9/2016,SO57679,
11/9/2016,SO57636,
11/9/2016,SO57671,
11/9/2016,SO57671,
11/9/2016,SO57687,
11/9/2016,SO57687,
11/9/2016,SO57658,
11/9/2016,SO57669,
11/9/2016,SO57669,
11/9/2016,SO57669,
11/9/2016,SO57657,
11/9/2016,SO57657,
11/9/2016,SO57676,
11/9/2016,SO57676,
11/9/2016,SO57676,
11/9/2016,SO57676,
11/9/2016,SO57650,
11/9/2016,SO57650,
11/9/2016,SO57651,
11/9/2016,SO57643,
11/9/2016,SO57659,
11/9/2016,SO57659,
11/9/2016,SO57677,
11/9/2016,SO57677,
11/9/2016,SO57677,
11/9/2016,SO57646,
11/9/2016,SO57646,
11/9/2016,SO57680,
11/9/2016,SO57642,
11/9/2016,SO57642,
11/9/2016,SO57642,
11/9/2016,SO57634,
11/9/2016,SO57634,
11/9/2016,SO57635,
11/9/2016,SO57635,
11/9/2016,SO57635,
11/9/2016,SO57667,
11/9/2016,SO57667,
11/9/2016,SO57667,
11/9/2016,SO57675,
11/9/2016,SO57675,
11/9/2016,SO57675,
11/9/2016,SO57675,
11/9/2016,SO57675,
11/9/2016,SO57685,
11/9/2016,SO57685,
11/9/2016,SO57685,
11/9/2016,SO57685,
11/9/2016,SO57647,
11/9/2016,SO57640,
11/9/2016,SO57640,
11/9/2016,SO57639,
11/9/2016,SO57639,
11/9/2016,SO57645,
11/9/2016,SO57645,
11/9/2016,SO57645,
11/9/2016,SO57670,
11/9/2016,SO57660,
11/9/2016,SO57660,
11/9/2016,SO57660,
11/9/2016,SO57684,
11/9/2016,SO57682,
11/9/2016,SO57682,
11/9/2016,SO57662,
11/9/2016,SO57662,
11/9/2016,SO57644,
11/9/2016,SO57644,
11/9/2016,SO57644,
11/9/2016,SO57678,
11/9/2016,SO57678,
11/9/2016,SO57638,
11/9/2016,SO57638,
11/9/2016,SO57683,
11/9/2016,SO57683,
11/9/2016,SO57683,
11/9/2016,SO57656,
11/9/2016,SO57656,
11/9/2016,SO57665,
11/9/2016,SO57665,
11/9/2016,SO57637,
11/9/2016,SO57641,
11/9/2016,SO57686,
11/9/2016,SO57686,
11/9/2016,SO57686,
11/9/2016,SO57666,
11/9/2016,SO57666,
11/9/2016,SO57668,
11/9/2016,SO57668,
11/9/2016,SO57668,
11/9/2016,SO57672,
11/9/2016,SO57672,
11/9/2016,SO57672,
11/9/2016,SO57663,
11/9/2016,SO57654,
11/9/2016,SO57654,
11/9/2016,SO57655,
11/9/2016,SO57655,
11/9/2016,SO57674,
11/9/2016,SO57674,
11/9/2016,SO57648,
11/9/2016,SO57648,
11/9/2016,SO57648,
11/10/2016,SO57722,
11/10/2016,SO57722,
11/10/2016,SO57722,
11/10/2016,SO57722,
11/10/2016,SO57712,
11/10/2016,SO57712,
11/10/2016,SO57712,
11/10/2016,SO57709,
11/10/2016,SO57709,
11/10/2016,SO57709,
11/10/2016,SO57694,
11/10/2016,SO57694,
11/10/2016,SO57694,
11/10/2016,SO57713,
11/10/2016,SO57713,
11/10/2016,SO57713,
11/10/2016,SO57713,
11/10/2016,SO57746,
11/10/2016,SO57746,
11/10/2016,SO57734,
11/10/2016,SO57734,
11/10/2016,SO57693,
11/10/2016,SO57693,
11/10/2016,SO57718,
11/10/2016,SO57718,
11/10/2016,SO57728,
11/10/2016,SO57728,
11/10/2016,SO57728,
11/10/2016,SO57703,
11/10/2016,SO57703,
11/10/2016,SO57703,
11/10/2016,SO57691,
11/10/2016,SO57725,
11/10/2016,SO57725,
11/10/2016,SO57725,
11/10/2016,SO57725,
11/10/2016,SO57699,
11/10/2016,SO57735,
11/10/2016,SO57726,
11/10/2016,SO57726,
11/10/2016,SO57731,
11/10/2016,SO57731,
11/10/2016,SO57692,
11/10/2016,SO57732,
11/10/2016,SO57732,
11/10/2016,SO57732,
11/10/2016,SO57732,
11/10/2016,SO57732,
11/10/2016,SO57704,
11/10/2016,SO57704,
11/10/2016,SO57704,
11/10/2016,SO57695,
11/10/2016,SO57695,
11/10/2016,SO57720,
11/10/2016,SO57705,
11/10/2016,SO57705,
11/10/2016,SO57727,
11/10/2016,SO57727,
11/10/2016,SO57727,
11/10/2016,SO57741,
11/10/2016,SO57741,
11/10/2016,SO57707,
11/10/2016,SO57723,
11/10/2016,SO57717,
11/10/2016,SO57717,
11/10/2016,SO57729,
11/10/2016,SO57729,
11/10/2016,SO57729,
11/10/2016,SO57729,
11/10/2016,SO57729,
11/10/2016,SO57708,
11/10/2016,SO57708,
11/10/2016,SO57708,
11/10/2016,SO57708,
11/10/2016,SO57710,
11/10/2016,SO57710,
11/10/2016,SO57710,
11/10/2016,SO57744,
11/10/2016,SO57744,
11/10/2016,SO57744,
11/10/2016,SO57719,
11/10/2016,SO57719,
11/10/2016,SO57721,
11/10/2016,SO57715,
11/10/2016,SO57715,
11/10/2016,SO57715,
11/10/2016,SO57711,
11/10/2016,SO57711,
11/10/2016,SO57711,
11/10/2016,SO57724,
11/10/2016,SO57743,
11/10/2016,SO57743,
11/10/2016,SO57740,
11/10/2016,SO57740,
11/10/2016,SO57740,
11/10/2016,SO57740,
11/10/2016,SO57690,
11/10/2016,SO57690,
11/10/2016,SO57690,
11/10/2016,SO57690,
11/10/2016,SO57696,
11/10/2016,SO57696,
11/10/2016,SO57706,
11/10/2016,SO57706,
11/10/2016,SO57706,
11/10/2016,SO57702,
11/10/2016,SO57733,
11/10/2016,SO57733,
11/10/2016,SO57701,
11/10/2016,SO57701,
11/10/2016,SO57716,
11/10/2016,SO57716,
11/10/2016,SO57737,
11/10/2016,SO57739,
11/10/2016,SO57736,
11/10/2016,SO57736,
11/10/2016,SO57689,
11/10/2016,SO57689,
11/10/2016,SO57697,
11/10/2016,SO57697,
11/10/2016,SO57730,
11/10/2016,SO57730,
11/10/2016,SO57700,
11/10/2016,SO57700,
11/10/2016,SO57700,
11/10/2016,SO57698,
11/10/2016,SO57714,
11/10/2016,SO57714,
11/10/2016,SO57714,
11/10/2016,SO57738,
11/10/2016,SO57738,
11/10/2016,SO57738,
11/10/2016,SO57738,
11/10/2016,SO57742,
11/10/2016,SO57742,
11/10/2016,SO57745,
11/10/2016,SO57745,
11/10/2016,SO57745,
11/10/2016,SO57745,
11/10/2016,SO57745,
11/11/2016,SO57765,
11/11/2016,SO57765,
11/11/2016,SO57774,
11/11/2016,SO57774,
11/11/2016,SO57774,
11/11/2016,SO57753,
11/11/2016,SO57771,
11/11/2016,SO57771,
11/11/2016,SO57771,
11/11/2016,SO57775,
11/11/2016,SO57775,
11/11/2016,SO57775,
11/11/2016,SO57787,
11/11/2016,SO57787,
11/11/2016,SO57787,
11/11/2016,SO57749,
11/11/2016,SO57749,
11/11/2016,SO57752,
11/11/2016,SO57752,
11/11/2016,SO57752,
11/11/2016,SO57762,
11/11/2016,SO57762,
11/11/2016,SO57756,
11/11/2016,SO57756,
11/11/2016,SO57756,
11/11/2016,SO57756,
11/11/2016,SO57783,
11/11/2016,SO57783,
11/11/2016,SO57783,
11/11/2016,SO57783,
11/11/2016,SO57755,
11/11/2016,SO57755,
11/11/2016,SO57784,
11/11/2016,SO57784,
11/11/2016,SO57750,
11/11/2016,SO57750,
11/11/2016,SO57750,
11/11/2016,SO57776,
11/11/2016,SO57776,
11/11/2016,SO57761,
11/11/2016,SO57761,
11/11/2016,SO57761,
11/11/2016,SO57764,
11/11/2016,SO57748,
11/11/2016,SO57758,
11/11/2016,SO57758,
11/11/2016,SO57780,
11/11/2016,SO57786,
11/11/2016,SO57786,
11/11/2016,SO57751,
11/11/2016,SO57751,
11/11/2016,SO57751,
11/11/2016,SO57751,
11/11/2016,SO57768,
11/11/2016,SO57768,
11/11/2016,SO57754,
11/11/2016,SO57777,
11/11/2016,SO57770,
11/11/2016,SO57763,
11/11/2016,SO57763,
11/11/2016,SO57769,
11/11/2016,SO57769,
11/11/2016,SO57760,
11/11/2016,SO57760,
11/11/2016,SO57781,
11/11/2016,SO57781,
11/11/2016,SO57779,
11/11/2016,SO57767,
11/11/2016,SO57759,
11/11/2016,SO57759,
11/11/2016,SO57759,
11/11/2016,SO57785,
11/11/2016,SO57785,
11/11/2016,SO57747,
11/11/2016,SO57773,
11/11/2016,SO57773,
11/11/2016,SO57757,
11/11/2016,SO57757,
11/11/2016,SO57766,
11/11/2016,SO57766,
11/11/2016,SO57772,
11/11/2016,SO57778,
11/11/2016,SO57782,
11/11/2016,SO57782,
11/11/2016,SO57782,
11/12/2016,SO57815,
11/12/2016,SO57815,
11/12/2016,SO57815,
11/12/2016,SO57828,
11/12/2016,SO57828,
11/12/2016,SO57828,
11/12/2016,SO57828,
11/12/2016,SO57805,
11/12/2016,SO57805,
11/12/2016,SO57799,
11/12/2016,SO57799,
11/12/2016,SO57822,
11/12/2016,SO57822,
11/12/2016,SO57822,
11/12/2016,SO57819,
11/12/2016,SO57819,
11/12/2016,SO57819,
11/12/2016,SO57830,
11/12/2016,SO57830,
11/12/2016,SO57817,
11/12/2016,SO57813,
11/12/2016,SO57813,
11/12/2016,SO57796,
11/12/2016,SO57796,
11/12/2016,SO57840,
11/12/2016,SO57840,
11/12/2016,SO57832,
11/12/2016,SO57832,
11/12/2016,SO57832,
11/12/2016,SO57820,
11/12/2016,SO57820,
11/12/2016,SO57820,
11/12/2016,SO57803,
11/12/2016,SO57803,
11/12/2016,SO57803,
11/12/2016,SO57803,
11/12/2016,SO57806,
11/12/2016,SO57806,
11/12/2016,SO57824,
11/12/2016,SO57824,
11/12/2016,SO57824,
11/12/2016,SO57824,
11/12/2016,SO57793,
11/12/2016,SO57793,
11/12/2016,SO57793,
11/12/2016,SO57834,
11/12/2016,SO57810,
11/12/2016,SO57810,
11/12/2016,SO57811,
11/12/2016,SO57838,
11/12/2016,SO57838,
11/12/2016,SO57838,
11/12/2016,SO57835,
11/12/2016,SO57835,
11/12/2016,SO57835,
11/12/2016,SO57835,
11/12/2016,SO57791,
11/12/2016,SO57797,
11/12/2016,SO57797,
11/12/2016,SO57826,
11/12/2016,SO57826,
11/12/2016,SO57826,
11/12/2016,SO57821,
11/12/2016,SO57809,
11/12/2016,SO57809,
11/12/2016,SO57837,
11/12/2016,SO57837,
11/12/2016,SO57837,
11/12/2016,SO57837,
11/12/2016,SO57842,
11/12/2016,SO57842,
11/12/2016,SO57842,
11/12/2016,SO57842,
11/12/2016,SO57842,
11/12/2016,SO57788,
11/12/2016,SO57788,
11/12/2016,SO57807,
11/12/2016,SO57807,
11/12/2016,SO57833,
11/12/2016,SO57833,
11/12/2016,SO57833,
11/12/2016,SO57833,
11/12/2016,SO57827,
11/12/2016,SO57827,
11/12/2016,SO57798,
11/12/2016,SO57798,
11/12/2016,SO57798,
11/12/2016,SO57801,
11/12/2016,SO57801,
11/12/2016,SO57801,
11/12/2016,SO57839,
11/12/2016,SO57839,
11/12/2016,SO57839,
11/12/2016,SO57836,
11/12/2016,SO57836,
11/12/2016,SO57802,
11/12/2016,SO57802,
11/12/2016,SO57829,
11/12/2016,SO57829,
11/12/2016,SO57814,
11/12/2016,SO57814,
11/12/2016,SO57814,
11/12/2016,SO57812,
11/12/2016,SO57812,
11/12/2016,SO57812,
11/12/2016,SO57812,
11/12/2016,SO57800,
11/12/2016,SO57816,
11/12/2016,SO57816,
11/12/2016,SO57792,
11/12/2016,SO57823,
11/12/2016,SO57823,
11/12/2016,SO57823,
11/12/2016,SO57831,
11/12/2016,SO57831,
11/12/2016,SO57789,
11/12/2016,SO57789,
11/12/2016,SO57818,
11/12/2016,SO57818,
11/12/2016,SO57790,
11/12/2016,SO57790,
11/12/2016,SO57790,
11/12/2016,SO57825,
11/12/2016,SO57795,
11/12/2016,SO57795,
11/12/2016,SO57795,
11/12/2016,SO57841,
11/12/2016,SO57841,
11/12/2016,SO57804,
11/12/2016,SO57804,
11/12/2016,SO57794,
11/12/2016,SO57794,
11/13/2016,SO57895,
11/13/2016,SO57895,
11/13/2016,SO57895,
11/13/2016,SO57853,
11/13/2016,SO57881,
11/13/2016,SO57881,
11/13/2016,SO57866,
11/13/2016,SO57866,
11/13/2016,SO57866,
11/13/2016,SO57899,
11/13/2016,SO57899,
11/13/2016,SO57899,
11/13/2016,SO57899,
11/13/2016,SO57849,
11/13/2016,SO57849,
11/13/2016,SO57847,
11/13/2016,SO57879,
11/13/2016,SO57879,
11/13/2016,SO57879,
11/13/2016,SO57886,
11/13/2016,SO57887,
11/13/2016,SO57887,
11/13/2016,SO57855,
11/13/2016,SO57855,
11/13/2016,SO57855,
11/13/2016,SO57855,
11/13/2016,SO57898,
11/13/2016,SO57898,
11/13/2016,SO57843,
11/13/2016,SO57843,
11/13/2016,SO57843,
11/13/2016,SO57870,
11/13/2016,SO57870,
11/13/2016,SO57845,
11/13/2016,SO57845,
11/13/2016,SO57892,
11/13/2016,SO57892,
11/13/2016,SO57892,
11/13/2016,SO57851,
11/13/2016,SO57851,
11/13/2016,SO57856,
11/13/2016,SO57856,
11/13/2016,SO57867,
11/13/2016,SO57867,
11/13/2016,SO57893,
11/13/2016,SO57893,
11/13/2016,SO57893,
11/13/2016,SO57865,
11/13/2016,SO57865,
11/13/2016,SO57871,
11/13/2016,SO57871,
11/13/2016,SO57871,
11/13/2016,SO57897,
11/13/2016,SO57897,
11/13/2016,SO57900,
11/13/2016,SO57900,
11/13/2016,SO57896,
11/13/2016,SO57896,
11/13/2016,SO57896,
11/13/2016,SO57896,
11/13/2016,SO57896,
11/13/2016,SO57857,
11/13/2016,SO57884,
11/13/2016,SO57868,
11/13/2016,SO57885,
11/13/2016,SO57885,
11/13/2016,SO57848,
11/13/2016,SO57848,
11/13/2016,SO57848,
11/13/2016,SO57874,
11/13/2016,SO57878,
11/13/2016,SO57878,
11/13/2016,SO57878,
11/13/2016,SO57894,
11/13/2016,SO57894,
11/13/2016,SO57862,
11/13/2016,SO57862,
11/13/2016,SO57859,
11/13/2016,SO57859,
11/13/2016,SO57859,
11/13/2016,SO57859,
11/13/2016,SO57844,
11/13/2016,SO57844,
11/13/2016,SO57844,
11/13/2016,SO57891,
11/13/2016,SO57891,
11/13/2016,SO57891,
11/13/2016,SO57891,
11/13/2016,SO57864,
11/13/2016,SO57864,
11/13/2016,SO57860,
11/13/2016,SO57860,
11/13/2016,SO57860,
11/13/2016,SO57846,
11/13/2016,SO57846,
11/13/2016,SO57846,
11/13/2016,SO57876,
11/13/2016,SO57876,
11/13/2016,SO57876,
11/13/2016,SO57861,
11/13/2016,SO57861,
11/13/2016,SO57861,
11/13/2016,SO57890,
11/13/2016,SO57890,
11/13/2016,SO57890,
11/13/2016,SO57890,
11/13/2016,SO57877,
11/13/2016,SO57877,
11/13/2016,SO57877,
11/13/2016,SO57880,
11/13/2016,SO57872,
11/13/2016,SO57872,
11/13/2016,SO57850,
11/13/2016,SO57850,
11/13/2016,SO57888,
11/13/2016,SO57888,
11/13/2016,SO57888,
11/13/2016,SO57882,
11/13/2016,SO57882,
11/13/2016,SO57882,
11/13/2016,SO57869,
11/13/2016,SO57869,
11/13/2016,SO57863,
11/13/2016,SO57863,
11/13/2016,SO57863,
11/13/2016,SO57854,
11/13/2016,SO57889,
11/13/2016,SO57889,
11/13/2016,SO57889,
11/13/2016,SO57875,
11/13/2016,SO57875,
11/13/2016,SO57883,
11/13/2016,SO57883,
11/13/2016,SO57852,
11/13/2016,SO57852,
11/13/2016,SO57852,
11/14/2016,SO57952,
11/14/2016,SO57952,
11/14/2016,SO57903,
11/14/2016,SO57903,
11/14/2016,SO57903,
11/14/2016,SO57903,
11/14/2016,SO57920,
11/14/2016,SO57920,
11/14/2016,SO57953,
11/14/2016,SO57953,
11/14/2016,SO57953,
11/14/2016,SO57953,
11/14/2016,SO57902,
11/14/2016,SO57902,
11/14/2016,SO57902,
11/14/2016,SO57957,
11/14/2016,SO57922,
11/14/2016,SO57922,
11/14/2016,SO57922,
11/14/2016,SO57922,
11/14/2016,SO57921,
11/14/2016,SO57921,
11/14/2016,SO57921,
11/14/2016,SO57935,
11/14/2016,SO57935,
11/14/2016,SO57935,
11/14/2016,SO57948,
11/14/2016,SO57948,
11/14/2016,SO57944,
11/14/2016,SO57945,
11/14/2016,SO57945,
11/14/2016,SO57945,
11/14/2016,SO57945,
11/14/2016,SO57925,
11/14/2016,SO57925,
11/14/2016,SO57936,
11/14/2016,SO57936,
11/14/2016,SO57916,
11/14/2016,SO57916,
11/14/2016,SO57916,
11/14/2016,SO57916,
11/14/2016,SO57946,
11/14/2016,SO57946,
11/14/2016,SO57946,
11/14/2016,SO57919,
11/14/2016,SO57934,
11/14/2016,SO57934,
11/14/2016,SO57934,
11/14/2016,SO57934,
11/14/2016,SO57918,
11/14/2016,SO57929,
11/14/2016,SO57929,
11/14/2016,SO57929,
11/14/2016,SO57943,
11/14/2016,SO57943,
11/14/2016,SO57943,
11/14/2016,SO57949,
11/14/2016,SO57949,
11/14/2016,SO57949,
11/14/2016,SO57941,
11/14/2016,SO57941,
11/14/2016,SO57956,
11/14/2016,SO57956,
11/14/2016,SO57956,
11/14/2016,SO57930,
11/14/2016,SO57930,
11/14/2016,SO57930,
11/14/2016,SO57930,
11/14/2016,SO57930,
11/14/2016,SO57950,
11/14/2016,SO57950,
11/14/2016,SO57931,
11/14/2016,SO57931,
11/14/2016,SO57910,
11/14/2016,SO57910,
11/14/2016,SO57910,
11/14/2016,SO57910,
11/14/2016,SO57910,
11/14/2016,SO57910,
11/14/2016,SO57908,
11/14/2016,SO57908,
11/14/2016,SO57914,
11/14/2016,SO57914,
11/14/2016,SO57914,
11/14/2016,SO57926,
11/14/2016,SO57926,
11/14/2016,SO57926,
11/14/2016,SO57913,
11/14/2016,SO57913,
11/14/2016,SO57901,
11/14/2016,SO57955,
11/14/2016,SO57955,
11/14/2016,SO57923,
11/14/2016,SO57939,
11/14/2016,SO57939,
11/14/2016,SO57939,
11/14/2016,SO57942,
11/14/2016,SO57942,
11/14/2016,SO57942,
11/14/2016,SO57942,
11/14/2016,SO57905,
11/14/2016,SO57905,
11/14/2016,SO57917,
11/14/2016,SO57917,
11/14/2016,SO57917,
11/14/2016,SO57917,
11/14/2016,SO57911,
11/14/2016,SO57911,
11/14/2016,SO57915,
11/14/2016,SO57915,
11/14/2016,SO57915,
11/14/2016,SO57938,
11/14/2016,SO57938,
11/14/2016,SO57938,
11/14/2016,SO57938,
11/14/2016,SO57938,
11/14/2016,SO57954,
11/14/2016,SO57954,
11/14/2016,SO57954,
11/14/2016,SO57924,
11/14/2016,SO57912,
11/14/2016,SO57912,
11/14/2016,SO57912,
11/14/2016,SO57937,
11/14/2016,SO57937,
11/14/2016,SO57937,
11/14/2016,SO57907,
11/14/2016,SO57907,
11/14/2016,SO57907,
11/14/2016,SO57928,
11/14/2016,SO57927,
11/14/2016,SO57927,
11/14/2016,SO57932,
11/14/2016,SO57932,
11/14/2016,SO57906,
11/14/2016,SO57906,
11/14/2016,SO57906,
11/14/2016,SO57947,
11/14/2016,SO57947,
11/14/2016,SO57904,
11/14/2016,SO57951,
11/14/2016,SO57951,
11/14/2016,SO57951,
11/14/2016,SO57951,
11/14/2016,SO57940,
11/14/2016,SO57940,
11/14/2016,SO57940,
11/14/2016,SO57940,
11/14/2016,SO57933,
11/14/2016,SO57933,
11/14/2016,SO57909,
11/14/2016,SO57909,
11/15/2016,SO57972,
11/15/2016,SO57989,
11/15/2016,SO57989,
11/15/2016,SO58016,
11/15/2016,SO58016,
11/15/2016,SO57995,
11/15/2016,SO57995,
11/15/2016,SO58010,
11/15/2016,SO58010,
11/15/2016,SO57977,
11/15/2016,SO57977,
11/15/2016,SO57977,
11/15/2016,SO57973,
11/15/2016,SO57973,
11/15/2016,SO57973,
11/15/2016,SO57973,
11/15/2016,SO57982,
11/15/2016,SO57971,
11/15/2016,SO57971,
11/15/2016,SO57971,
11/15/2016,SO57971,
11/15/2016,SO57990,
11/15/2016,SO57990,
11/15/2016,SO58018,
11/15/2016,SO58018,
11/15/2016,SO57978,
11/15/2016,SO58011,
11/15/2016,SO57958,
11/15/2016,SO57983,
11/15/2016,SO57983,
11/15/2016,SO57981,
11/15/2016,SO57981,
11/15/2016,SO57981,
11/15/2016,SO58005,
11/15/2016,SO58005,
11/15/2016,SO58005,
11/15/2016,SO58005,
11/15/2016,SO57988,
11/15/2016,SO57988,
11/15/2016,SO57961,
11/15/2016,SO57961,
11/15/2016,SO57991,
11/15/2016,SO57991,
11/15/2016,SO58015,
11/15/2016,SO58015,
11/15/2016,SO57966,
11/15/2016,SO57975,
11/15/2016,SO57975,
11/15/2016,SO57975,
11/15/2016,SO57975,
11/15/2016,SO57980,
11/15/2016,SO57980,
11/15/2016,SO57967,
11/15/2016,SO58000,
11/15/2016,SO58000,
11/15/2016,SO58000,
11/15/2016,SO58002,
11/15/2016,SO57999,
11/15/2016,SO57999,
11/15/2016,SO57999,
11/15/2016,SO57962,
11/15/2016,SO57969,
11/15/2016,SO57969,
11/15/2016,SO57997,
11/15/2016,SO57997,
11/15/2016,SO58006,
11/15/2016,SO58013,
11/15/2016,SO58013,
11/15/2016,SO58013,
11/15/2016,SO58013,
11/15/2016,SO58001,
11/15/2016,SO58001,
11/15/2016,SO58001,
11/15/2016,SO58004,
11/15/2016,SO58004,
11/15/2016,SO58004,
11/15/2016,SO58004,
11/15/2016,SO57985,
11/15/2016,SO57985,
11/15/2016,SO57993,
11/15/2016,SO57993,
11/15/2016,SO57993,
11/15/2016,SO57986,
